path,classification,needed_by_stage3b,read_allowed,write_allowed,action
results/daytrader/00_pre_experiment/clustering/leiden_ssa_partition_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/comparison/metrics_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/comparison/pre_experiment_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/comparison/top_moved_classes.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/comparison/top_new_ssa_edges.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/comparison/top_weight_increased_edges.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/graph/raw_edges.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/graph/raw_graph_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/graph/ssa_edges.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/00_pre_experiment/graph/ssa_graph_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/baseline_index.yml,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/raw_reference_leiden/baseline_metadata.yml,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/raw_reference_leiden/clustering/stage1_clusters.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/raw_reference_leiden/graph/stage1_edges.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/raw_reference_leiden/metrics/stage1_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/raw_reference_leiden/summaries/stage1_cluster_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/ssa_selected_leiden/baseline_metadata.yml,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/ssa_selected_leiden/clustering/stage1_clusters.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/ssa_selected_leiden/graph/stage1_edges.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/ssa_selected_leiden/metrics/stage1_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/01_stage1_leiden_baseline/ssa_selected_leiden/summaries/stage1_cluster_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/02_stage1_seed_robustness/robustness_metadata.yml,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/02_stage1_seed_robustness/robustness_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/02_stage1_seed_robustness/robustness_summary.md,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/02_stage1_seed_robustness/seed_noise_ari.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/02_stage1_seed_robustness/ssa_effect_ari.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/convergence_diagnostic/convergence_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/convergence_diagnostic/convergence_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/convergence_diagnostic/hypervolume_by_generation.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/audit_manifest.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/command_log.md,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/data_audit_inventory.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/front_spearman_per_seed.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/front_spearman_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/front_vs_paired_leiden_by_seed.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/front_vs_paired_leiden_condition_counts.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/leiden_candidate_coverage.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/leiden_candidate_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/matched_imbalance_caliper_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/matched_imbalance_pairwise_statistics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/matched_imbalance_pooled_all_seeds.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/matched_imbalance_same_seed.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/matched_imbalance_same_seed_cluster_count_delta_le_1.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/paired_leiden_crosscheck.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/paired_leiden_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/search_budget_audit.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/structural_sensitivity_per_seed.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/diagnostics/stage2_leiden_tradeoff_audit/structural_sensitivity_summary.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/hypervolume_by_seed.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/hypervolume_summary.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/leiden_comparison.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/metadata.yml,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/posthoc_metrics.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/raw/stage1_vs_stage2.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/raw_runs.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/robustness_manifest.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_00/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_00/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_00/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_00/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_00/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_01/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_01/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_01/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_01/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_01/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_02/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_02/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_02/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_02/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_02/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_03/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_03/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_03/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_03/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_03/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_04/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_04/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_04/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_04/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_04/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_05/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_05/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_05/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_05/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_05/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_06/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_06/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_06/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_06/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_06/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_07/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_07/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_07/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_07/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_07/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_08/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_08/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_08/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_08/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/daytrader/03_stage2_nsga/robustness/seed_08/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
