path,line,matched_text,classification,stage3b_risk,required_action
reports/stage3/go_no_go_status.json,124,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,134,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,141,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,148,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,155,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,157,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,162,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,169,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,176,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,183,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,190,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,197,stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,204,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,217,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,226,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,242,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,252,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,259,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,266,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,273,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,275,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,280,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,287,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,294,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,301,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,308,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,315,stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,322,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,335,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,344,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/go_no_go_status.json,360,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/input_quality_summary.md,70,semantic_text,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/nomic_runtime_smoke_test.md,71,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/pilot_validation_summary.json,23,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/pilot_validation_summary.json,45,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/pilot_validation_summary.json,67,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/reproducibility_environment.md,137,semantic_text,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/reproducibility_environment.md,154,semantic_text,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/reproducibility_toolchain.json,70,semantic_text,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_00.json,3,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_00.json,8,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_00.json,44,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_00.json,47,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_00.json,60,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_00.json,75,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_01.json,3,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_01.json,8,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_01.json,44,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_01.json,47,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_01.json,60,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_01.json,75,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_02.json,3,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_02.json,8,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_02.json,44,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_02.json,47,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_02.json,60,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_02.json,75,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_03.json,3,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_03.json,8,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_03.json,44,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_03.json,47,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_03.json,60,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/seed_validation/daytrader/seed_03.json,75,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
